Year,SERIES,UNIT_MEASURE,Vrsta proizvoda,Value
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.1084
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.10898
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.09269
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.07534
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.07608
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.07909
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.07366
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.0823
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.08496
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.08755
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.08815
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.09117
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantni u industriji ili poljoprivredi,0.08714
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.60089
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.64781
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.74674
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.06731
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.06481
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.98733
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.09447
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.17669
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.18812
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.0079
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.04197
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.0006
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,1.19054
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.9027
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.82432
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.91924
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.94299
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.79455
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.85833
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali - dominantna gradnja,0.80453
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.63946
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.69571
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.76183
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.20998
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.10514
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.04408
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.18994
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.2851
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.2971
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.10059
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.11731
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.07667
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.26963
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.97636
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.90662
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.0042
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,1.03054
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.8827
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.9495
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nemetalni minerali,0.89167
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Uljni škriljci i katranski pijesak,0.0
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.04998
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.02424
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.02142
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.00679
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.01451
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.01108
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.0013
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.00088
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.00684
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.06197
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.07297
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.07581
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.06623
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.06542
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.05939
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.0565
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.05448
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.04898
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.03816
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Nafta,0.03995
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00096
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00068
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00106
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00106
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00109
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00116
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00069
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00046
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00064
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00057
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00048
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00046
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00044
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.0005
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00045
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00048
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00049
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00044
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00042
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Divlji ulov i žetva,0.00043
2000,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.2314
2001,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.19852
2002,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.21243
2003,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.19283
2004,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.11889
2005,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.1195
2006,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.12743
2007,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.09583
2008,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.09707
2009,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.07782
2010,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.08891
2011,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.08699
2012,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.07834
2013,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.0713
2014,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.06196
2015,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.07689
2016,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.08
2017,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.06522
2018,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.07891
2019,"Potrošnja domaćih materijala, po jedinici BDP-a, prema vrsti sirovine (kilogrami po konstantnom američkom dolaru iz 2015.)",Kilogrami po konstanti američkog dolara,Drvo,0.09601
2000,Potrošnja domaćih materijala,Tone,Bez podjele,26024895.89699
2001,Potrošnja domaćih materijala,Tone,Bez podjele,27377576.06102
2002,Potrošnja domaćih materijala,Tone,Bez podjele,28904411.77734
2003,Potrošnja domaćih materijala,Tone,Bez podjele,38665153.7337
2004,Potrošnja domaćih materijala,Tone,Bez podjele,42179664.65098
2005,Potrošnja domaćih materijala,Tone,Bez podjele,41087230.59596
2006,Potrošnja domaćih materijala,Tone,Bez podjele,44644008.19578
2007,Potrošnja domaćih materijala,Tone,Bez podjele,45351618.3864
2008,Potrošnja domaćih materijala,Tone,Bez podjele,50478471.41022
2009,Potrošnja domaćih materijala,Tone,Bez podjele,45783829.73365
2010,Potrošnja domaćih materijala,Tone,Bez podjele,44165265.15148
2011,Potrošnja domaćih materijala,Tone,Bez podjele,46122911.6796
